Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,28,Paolo Lorenzi,ITA,,Richard Gasquet *,FRA,12,6 - 7 (4 - 7),3 - 6,3 - 6,,,
2,29,Fabio Fognini,ITA,15,Adrian Mannarino *,FRA,,3 - 6,4 - 6,1 - 6,,,
2,30,Tim Smyczek,USA,,Roberto Bautista Agut *,ESP,17,3 - 6,2 - 6,1 - 6,,,
2,31,Ivo Karlovic,CRO,25,Marcel Granollers *,ESP,,6 - 7 (6 - 8),7 - 6 (7 - 3),6 - 7 (5 - 7),6 - 3,4 - 6,
2,32,Sam Groth,AUS,,Roger Federer *,SUI,2,4 - 6,4 - 6,4 - 6,,,
3,1,Novak Djokovic *,SRB,1,Sam Querrey,USA,,6 - 3,6 - 2,6 - 2,,,
3,2,Philipp Kohlschreiber *,GER,22,John Isner,USA,13,7 - 6 (7 - 4),4 - 6,7 - 6 (7 - 2),7 - 6 (7 - 4),,
3,3,Jo-Wilfried Tsonga *,FRA,9,Pablo Carreno Busta,ESP,,6 - 4,6 - 4,6 - 4,,,
3,4,Andrey Kuznetsov,RUS,,Andy Murray *,GBR,8,1 - 6,5 - 7,6 - 4,2 - 6,,
3,5,Stan Wawrinka *,SUI,3,Blaz Kavcic,SLO,,,,,,,Walkover
3,6,Nick Kyrgios,AUS,,Tommy Robredo *,ESP,16,6 - 3,3 - 6,6 - 7 (4 - 7),3 - 6,,
3,7,Kei Nishikori *,JPN,10,Leonardo Mayer,ARG,23,6 - 4,6 - 2,6 - 3,,,
3,8,Victor Estrella Burgos,DOM,,Milos Raonic *,CAN,5,6 - 7 (5 - 7),6 - 7 (5 - 7),6 - 7 (3 - 7),,,
3,9,Tomas Berdych *,CZE,6,Teymuraz Gabashvili,RUS,,6 - 3,6 - 2,6 - 4,,,
3,10,Feliciano Lopez,ESP,19,Dominic Thiem *,AUT,,4 - 6,2 - 6,3 - 6,,,
3,11,Marin Cilic *,CRO,14,Kevin Anderson,RSA,18,6 - 3,3 - 6,6 - 3,6 - 4,,
3,12,Gilles Simon *,FRA,26,David Ferrer,ESP,4,6 - 3,3 - 6,6 - 1,6 - 3,,
3,13,Grigor Dimitrov *,BUL,7,David Goffin,BEL,,0 - 6,6 - 3,6 - 4,6 - 1,,
3,14,Gael Monfils *,FRA,20,Richard Gasquet,FRA,12,6 - 4,6 - 2,6 - 2,,,
3,15,Adrian Mannarino,FRA,,Roberto Bautista Agut *,ESP,17,5 - 7,2 - 6,3 - 6,,,
3,16,Marcel Granollers,ESP,,Roger Federer *,SUI,2,6 - 4,1 - 6,1 - 6,1 - 6,,
4,1,Novak Djokovic *,SRB,1,Philipp Kohlschreiber,GER,22,6 - 1,7 - 5,6 - 4,,,
4,2,Jo-Wilfried Tsonga,FRA,9,Andy Murray *,GBR,8,5 - 7,5 - 7,4 - 6,,,
4,3,Stan Wawrinka *,SUI,3,Tommy Robredo,ESP,16,7 - 5,4 - 6,7 - 6 (9 - 7),6 - 2,,
4,4,Kei Nishikori *,JPN,10,Milos Raonic,CAN,5,4 - 6,7 - 6 (7 - 4),6 - 7 (6 - 8),7 - 5,6 - 4,
4,5,Tomas Berdych *,CZE,6,Dominic Thiem,AUT,,6 - 1,6 - 2,6 - 4,,,
4,6,Marin Cilic *,CRO,14,Gilles Simon,FRA,26,5 - 7,7 - 6 (7 - 3),6 - 4,3 - 6,6 - 3,
4,7,Grigor Dimitrov,BUL,7,Gael Monfils *,FRA,20,5 - 7,6 - 7 (6 - 8),5 - 7,,,
4,8,Roberto Bautista Agut,ESP,17,Roger Federer *,SUI,2,4 - 6,3 - 6,2 - 6,,,
5,1,Novak Djokovic *,SRB,1,Andy Murray,GBR,8,7 - 6 (7 - 1),6 - 7 (1 - 7),6 - 2,6 - 4,,
5,2,Stan Wawrinka,SUI,3,Kei Nishikori *,JPN,10,6 - 3,5 - 7,6 - 7 (7 - 9),7 - 6 (7 - 5),4 - 6,
5,3,Tomas Berdych,CZE,6,Marin Cilic *,CRO,14,2 - 6,4 - 6,6 - 7 (4 - 7),,,
5,4,Gael Monfils,FRA,20,Roger Federer *,SUI,2,6 - 4,6 - 3,4 - 6,5 - 7,2 - 6,
6,1,Novak Djokovic,SRB,1,Kei Nishikori *,JPN,10,4 - 6,6 - 1,6 - 7 (4 - 7),3 - 6,,
6,2,Marin Cilic *,CRO,14,Roger Federer,SUI,2,6 - 3,6 - 4,6 - 4,,,
7,1,Kei Nishikori,JPN,10,Marin Cilic *,CRO,14,3 - 6,3 - 6,3 - 6,,,
